date,TEMP,HUMIDITY,RAINFALL,SNOWFALL,IRRADIANCE,TOTAL_CLOUD,is_weekend,is_holiday,OT
2022-07-31 00:00:00,25.2,97,0,0,0,5,1,0,3056.41
2022-07-31 01:00:00,24.7,98,0,0,0,5,1,0,2972.13
2022-07-31 02:00:00,24.8,97,0,0,0,5,1,0,2918.43
2022-07-31 03:00:00,24.8,97,0,0,0,10,1,0,2837.67
2022-07-31 04:00:00,24.8,96,0,0,0,11,1,0,2864.5
2022-07-31 05:00:00,24.6,96,0,0,0,22,1,0,2836.48
2022-07-31 06:00:00,25,95,0,0,19,15,1,0,2938.74
2022-07-31 07:00:00,26.3,90,0,0,126,21,1,0,2965
2022-07-31 08:00:00,26.8,89,0.2,0,269,37,1,0,2925.58
2022-07-31 09:00:00,27.8,85,0.3,0,432,26,1,0,3053.53
2022-07-31 10:00:00,28.4,82,0,0,555,29,1,0,3275.24
2022-07-31 11:00:00,29.3,77,0,0,686,49,1,0,3438.91
2022-07-31 12:00:00,28.7,78,0.8,0,652,68,1,0,3435.95
2022-07-31 13:00:00,28.7,79,0.1,0,580,32,1,0,3466.51
2022-07-31 14:00:00,29.4,76,0,0,722,12,1,0,3356.62
2022-07-31 15:00:00,29.2,76,0,0,655,21,1,0,3413.49
2022-07-31 16:00:00,28.9,75,0,0,534,48,1,0,3395.58
2022-07-31 17:00:00,28.2,78,0,0,361,55,1,0,3287.24
2022-07-31 18:00:00,27.4,83,0,0,134,43,1,0,3262.36
2022-07-31 19:00:00,26.7,86,0,0,38,6,1,0,3189.83
2022-07-31 20:00:00,26,88,0,0,0,0,1,0,3358.9
2022-07-31 21:00:00,25.8,89,0,0,0,0,1,0,3361.64
2022-07-31 22:00:00,25.2,91,0,0,0,8,1,0,3277.01
2022-07-31 23:00:00,24.8,93,0,0,0,0,1,0,3087.02
2022-08-01 00:00:00,24.3,95,0,0,0,9,0,0,3036.95
2022-08-01 01:00:00,24.3,95,0,0,0,5,0,0,2974.05
2022-08-01 02:00:00,24,96,0,0,0,4,0,0,2918.43
2022-08-01 03:00:00,23.9,96,0,0,0,2,0,0,2869.7
2022-08-01 04:00:00,23.9,96,0,0,0,4,0,0,2838.8
2022-08-01 05:00:00,24,97,0,0,0,1,0,0,2879.73
2022-08-01 06:00:00,24.5,96,0,0,19,3,0,0,2920.97
2022-08-01 07:00:00,25.9,91,0,0,134,2,0,0,2903.39
2022-08-01 08:00:00,27.3,88,0,0,308,0,0,0,2898.79
2022-08-01 09:00:00,28.9,79,0,0,496,20,0,0,3168.92
2022-08-01 10:00:00,29.8,74,0.1,0,627,21,0,0,3391.96
2022-08-01 11:00:00,30.6,71,0,0,736,17,0,0,3606.4
2022-08-01 12:00:00,31.3,67,0,0,808,7,0,0,3712.99
2022-08-01 13:00:00,31.8,65,0,0,826,11,0,0,3736.06
2022-08-01 14:00:00,32.1,63,0,0,751,22,0,0,3609.13
2022-08-01 15:00:00,32.1,64,0.1,0,653,25,0,0,3665.75
2022-08-01 16:00:00,32,64,0,0,521,19,0,0,3708.2
2022-08-01 17:00:00,31.8,66,0,0,353,18,0,0,3673.93
2022-08-01 18:00:00,30.6,76,0,0,178,19,0,0,3630.83
2022-08-01 19:00:00,28.8,81,0,0,42,21,0,0,3657.13
2022-08-01 20:00:00,26.8,87,0,0,0,16,0,0,3847.71
2022-08-01 21:00:00,26.3,90,0,0,0,14,0,0,3832.21
2022-08-01 22:00:00,25.8,93,0,0,0,22,0,0,3633.5
2022-08-01 23:00:00,26,90,0,0,0,5,0,0,3478.87
2022-08-02 00:00:00,25.9,89,0,0,0,7,0,0,3376.71
2022-08-02 01:00:00,25.6,91,0,0,0,1,0,0,3239.52
2022-08-02 02:00:00,25.1,93,0,0,0,1,0,0,3183.59
2022-08-02 03:00:00,24.4,96,0,0,0,6,0,0,3100.63
2022-08-02 04:00:00,24.5,94,0,0,0,3,0,0,3072.43
2022-08-02 05:00:00,24.3,95,0,0,0,0,0,0,3066.38
2022-08-02 06:00:00,25.2,93,0,0,19,0,0,0,3135.89
2022-08-02 07:00:00,26.7,90,0,0,136,0,0,0,3223.14
2022-08-02 08:00:00,28.7,85,0,0,311,0,0,0,3224.41
2022-08-02 09:00:00,30.2,81,0,0,494,22,0,0,3593.89
2022-08-02 10:00:00,31.4,75,0,0,647,12,0,0,3826.1
2022-08-02 11:00:00,31.9,71,0.2,0,690,27,0,0,4079.49
2022-08-02 12:00:00,32.1,72,0.1,0,753,21,0,0,4105.16
2022-08-02 13:00:00,32.5,69,0.1,0,765,17,0,0,4103.88
2022-08-02 14:00:00,32.7,69,0,0,707,12,0,0,4001.97
2022-08-02 15:00:00,32.8,67,0,0,620,20,0,0,3999.52
2022-08-02 16:00:00,32.7,66,0,0,475,14,0,0,4011.92
2022-08-02 17:00:00,31.4,74,0,0,289,11,0,0,3913.11
2022-08-02 18:00:00,30.5,79,0,0,172,10,0,0,3877.03
2022-08-02 19:00:00,29.4,81,0,0,42,7,0,0,3943.87
2022-08-02 20:00:00,28.8,85,0,0,0,4,0,0,4153.18
2022-08-02 21:00:00,28.5,86,0,0,0,4,0,0,4096.62
2022-08-02 22:00:00,28,89,0,0,0,4,0,0,3915.65
2022-08-02 23:00:00,27.7,92,0,0,0,0,0,0,3787.46
2022-08-03 00:00:00,27.2,95,0,0,0,0,0,0,3556.71
2022-08-03 01:00:00,27,96,0,0,0,0,0,0,3493.68
2022-08-03 02:00:00,26.7,97,0,0,0,0,0,0,3370.96
2022-08-03 03:00:00,26.6,98,0,0,0,0,0,0,3291.77
2022-08-03 04:00:00,26.4,98,0,0,0,1,0,0,3253.7
2022-08-03 05:00:00,26.2,98,0,0,0,1,0,0,3265.43
2022-08-03 06:00:00,26.7,97,0,0,18,2,0,0,3270.45
2022-08-03 07:00:00,28.1,92,0,0,131,2,0,0,3374.27
2022-08-03 08:00:00,29.4,87,0,0,303,1,0,0,3399.51
2022-08-03 09:00:00,30.6,83,0,0,491,0,0,0,3731.53
2022-08-03 10:00:00,31.7,80,0,0,653,7,0,0,3992.72
2022-08-03 11:00:00,32.5,76,0,0,747,13,0,0,4312.09
2022-08-03 12:00:00,33.2,72,0,0,803,14,0,0,4383.69
2022-08-03 13:00:00,33.3,72,0,0,776,23,0,0,4340.57
2022-08-03 14:00:00,32.9,73,0.7,0,738,70,0,0,4227.88
2022-08-03 15:00:00,32.6,76,0.7,0,601,79,0,0,4172.92
2022-08-03 16:00:00,32.8,71,0.1,0,445,31,0,0,4127.95
2022-08-03 17:00:00,32.3,73,0,0,312,40,0,0,4091.86
2022-08-03 18:00:00,31.4,78,0,0,164,38,0,0,4015.36
2022-08-03 19:00:00,30.1,80,0,0,41,25,0,0,4092.99
2022-08-03 20:00:00,29.4,83,0,0,0,5,0,0,4384.02
2022-08-03 21:00:00,28.8,86,0,0,0,25,0,0,4337.39
2022-08-03 22:00:00,28,90,0,0,0,11,0,0,4143.31
2022-08-03 23:00:00,27.5,93,0,0,0,1,0,0,3900.42
2022-08-04 00:00:00,27.1,95,0,0,0,0,0,0,3672.49
2022-08-04 01:00:00,26.8,96,0,0,0,0,0,0,3568.43
2022-08-04 02:00:00,26.6,97,0,0,0,0,0,0,3478.83
2022-08-04 03:00:00,26.4,97,0,0,0,0,0,0,3408.46
2022-08-04 04:00:00,26.2,98,0,0,0,0,0,0,3313.44
2022-08-04 05:00:00,26.1,98,0,0,0,1,0,0,3313.93
2022-08-04 06:00:00,26.6,97,0,0,17,0,0,0,3372.63
2022-08-04 07:00:00,28,93,0,0,131,0,0,0,3494.93
2022-08-04 08:00:00,29.5,87,0,0,307,0,0,0,3579.36
2022-08-04 09:00:00,30.8,82,0,0,494,0,0,0,3884.3
2022-08-04 10:00:00,32,78,0,0,657,9,0,0,4193.32
2022-08-04 11:00:00,33.1,69,0,0,757,13,0,0,4481.23
2022-08-04 12:00:00,33.8,64,0,0,807,9,0,0,4560.31
2022-08-04 13:00:00,34.3,62,0,0,798,12,0,0,4553.02
2022-08-04 14:00:00,34.5,60,0,0,722,19,0,0,4442.22
2022-08-04 15:00:00,34.5,60,0,0,644,15,0,0,4432.29
2022-08-04 16:00:00,34.2,62,0,0,503,15,0,0,4364.17
2022-08-04 17:00:00,33.2,68,0,0,334,25,0,0,4275.15
2022-08-04 18:00:00,31.4,81,0,0,166,7,0,0,4144.55
2022-08-04 19:00:00,29.9,83,0,0,39,4,0,0,4215.96
2022-08-04 20:00:00,29.3,85,0,0,0,3,0,0,4416.81
2022-08-04 21:00:00,29.3,85,0,0,0,2,0,0,4385.26
2022-08-04 22:00:00,29,85,0,0,0,1,0,0,4244.19
2022-08-04 23:00:00,28.5,86,0,0,0,2,0,0,4042.72
2022-08-05 00:00:00,28.1,89,0,0,0,1,0,0,3948.06
2022-08-05 01:00:00,27.7,92,0,0,0,2,0,0,3753.06
2022-08-05 02:00:00,27.3,94,0,0,0,1,0,0,3717.64
2022-08-05 03:00:00,27.1,94,0,0,0,1,0,0,3601.68
2022-08-05 04:00:00,27,95,0,0,0,2,0,0,3543.38
2022-08-05 05:00:00,26.7,95,0,0,0,2,0,0,3452.84
2022-08-05 06:00:00,27.8,92,0,0,17,1,0,0,3510.14
2022-08-05 07:00:00,29.2,89,0,0,131,1,0,0,3595.8
2022-08-05 08:00:00,30.9,84,0,0,305,1,0,0,3775.08
2022-08-05 09:00:00,32.5,79,0,0,491,1,0,0,4144
2022-08-05 10:00:00,33.7,75,0,0,653,0,0,0,4482.42
2022-08-05 11:00:00,33.7,69,1.3,0,774,53,0,0,4730.84
2022-08-05 12:00:00,34.3,68,0,0,742,32,0,0,4830.57
2022-08-05 13:00:00,34.8,64,0,0,742,25,0,0,4742.32
2022-08-05 14:00:00,34.4,64,0.2,0,675,58,0,0,4652.16
2022-08-05 15:00:00,34.1,67,0,0,587,60,0,0,4543.39
2022-08-05 16:00:00,33.7,70,0.1,0,437,76,0,0,4550.23
2022-08-05 17:00:00,33.3,72,0,0,287,56,0,0,4502.31
2022-08-05 18:00:00,32.8,76,0,0,144,95,0,0,4331.36
2022-08-05 19:00:00,30.9,86,0,0,34,96,0,0,4244.64
2022-08-05 20:00:00,30,87,0,0,0,27,0,0,4072.84
2022-08-05 21:00:00,29.7,87,0,0,0,97,0,0,3939.26
2022-08-05 22:00:00,28.9,91,0,0,0,25,0,0,3840.96
2022-08-05 23:00:00,28.5,91,0,0,0,8,0,0,3739.67
2022-08-06 00:00:00,28.6,89,0,0,0,23,1,0,3625
2022-08-06 01:00:00,28.3,89,0,0,0,4,1,0,3585.36
2022-08-06 02:00:00,28.1,89,0,0,0,6,1,0,3504.22
2022-08-06 03:00:00,27.9,90,0,0,0,10,1,0,3451.52
2022-08-06 04:00:00,27.6,91,0,0,0,2,1,0,3344.35
2022-08-06 05:00:00,27.6,90,0,0,0,2,1,0,3387.14
2022-08-06 06:00:00,28.1,89,0,0,16,2,1,0,3406.31
2022-08-06 07:00:00,29.3,87,0,0,131,12,1,0,3423.56
2022-08-06 08:00:00,30.8,77,0,0,307,95,1,0,3510.88
2022-08-06 09:00:00,32,72,0,0,495,2,1,0,3701.87
2022-08-06 10:00:00,32.8,69,0,0,660,14,1,0,3940.02
2022-08-06 11:00:00,33.5,68,0,0,788,57,1,0,4314.71
2022-08-06 12:00:00,34,67,0,0,852,31,1,0,4455.76
2022-08-06 13:00:00,34.4,65,0,0,834,19,1,0,4442.55
2022-08-06 14:00:00,34.2,66,0,0,769,22,1,0,4355.13
2022-08-06 15:00:00,33.2,71,0.9,0,643,42,1,0,4271.84
2022-08-06 16:00:00,33.1,71,0,0,411,37,1,0,4242.67
2022-08-06 17:00:00,32.7,74,0,0,311,37,1,0,4283.7
2022-08-06 18:00:00,31.8,81,0,0,158,75,1,0,4126.16
2022-08-06 19:00:00,30.5,84,0,0,36,94,1,0,4217.65
2022-08-06 20:00:00,30,85,0,0,0,18,1,0,4375.38
2022-08-06 21:00:00,29.6,85,0,0,0,69,1,0,4328.89
2022-08-06 22:00:00,29.1,86,0,0,0,86,1,0,4235.87
2022-08-06 23:00:00,28.7,87,0,0,0,18,1,0,4007.22
2022-08-07 00:00:00,28.5,87,0,0,0,44,1,0,3890.31
2022-08-07 01:00:00,28.5,85,0,0,0,100,1,0,3847.37
2022-08-07 02:00:00,28.4,82,0,0,0,100,1,0,3770.91
2022-08-07 03:00:00,28.1,83,0,0,0,68,1,0,3691.35
2022-08-07 04:00:00,27.9,84,0,0,0,97,1,0,3598.79
2022-08-07 05:00:00,27.8,85,0,0,0,86,1,0,3493.04
2022-08-07 06:00:00,27.9,85,0,0,15,100,1,0,3582.65
2022-08-07 07:00:00,28.8,85,0,0,106,100,1,0,3699.2
2022-08-07 08:00:00,30.1,82,0,0,218,100,1,0,3694.53
2022-08-07 09:00:00,31.3,78,0,0,477,95,1,0,4012.49
2022-08-07 10:00:00,32.3,76,0,0,596,76,1,0,4265.69
2022-08-07 11:00:00,33.4,73,0,0,751,100,1,0,4546.73
2022-08-07 12:00:00,33.8,71,0.2,0,806,100,1,0,4681.22
2022-08-07 13:00:00,34,71,0.1,0,787,100,1,0,4654.93
2022-08-07 14:00:00,34.2,70,0.1,0,752,100,1,0,4471.29
2022-08-07 15:00:00,34,70,0,0,596,100,1,0,4564.4
2022-08-07 16:00:00,33.6,69,0,0,446,100,1,0,4488.12
2022-08-07 17:00:00,33.1,73,0,0,268,100,1,0,4419.67
2022-08-07 18:00:00,32.1,77,0,0,127,100,1,0,4284.3
2022-08-07 19:00:00,31.3,78,0,0,24,100,1,0,4409.38
2022-08-07 20:00:00,30.8,78,0,0,0,97,1,0,4535.23
2022-08-07 21:00:00,30.6,78,0,0,0,100,1,0,4553.88
2022-08-07 22:00:00,30.1,80,0,0,0,49,1,0,4442.59
2022-08-07 23:00:00,29.8,82,0,0,0,100,1,0,4253
2022-08-08 00:00:00,29.8,81,0,0,0,100,0,0,4059.98
2022-08-08 01:00:00,29.4,80,0,0,0,100,0,0,3913.19
2022-08-08 02:00:00,29.1,80,0,0,0,100,0,0,3795.1
2022-08-08 03:00:00,28.6,82,0,0,0,92,0,0,3703.67
2022-08-08 04:00:00,28.6,81,0,0,0,98,0,0,3616.58
2022-08-08 05:00:00,28.2,83,0,0,0,98,0,0,3564.58
2022-08-08 06:00:00,28.2,83,0,0,14,18,0,0,3622.3
2022-08-08 07:00:00,29.3,83,0,0,120,100,0,0,3691.2
2022-08-08 08:00:00,30.4,80,0,0,246,100,0,0,3782.24
2022-08-08 09:00:00,32,76,0,0,471,100,0,0,4114.53
2022-08-08 10:00:00,33.2,73,0,0,635,100,0,0,4406.28
2022-08-08 11:00:00,34.3,68,0,0,753,100,0,0,4664.7
2022-08-08 12:00:00,34.9,60,0,0,716,100,0,0,4784.77
2022-08-08 13:00:00,34.8,60,0,0,624,100,0,0,4703.04
2022-08-08 14:00:00,34.9,59,0,0,560,100,0,0,4635.25
2022-08-08 15:00:00,34.9,60,0,0,529,100,0,0,4556.3
2022-08-08 16:00:00,34.7,62,0,0,421,100,0,0,4447.74
2022-08-08 17:00:00,34.5,64,0,0,299,99,0,0,4452.41
2022-08-08 18:00:00,34,66,0,0,152,99,0,0,4396.13
2022-08-08 19:00:00,31.5,79,0,0,30,100,0,0,4496.36
2022-08-08 20:00:00,31.6,76,0,0,0,100,0,0,4699.24
2022-08-08 21:00:00,30.6,82,0,0,0,100,0,0,4670.64
2022-08-08 22:00:00,30,84,0,0,0,100,0,0,4575.42
2022-08-08 23:00:00,29.8,84,0,0,0,100,0,0,4381.99
2022-08-09 00:00:00,29.7,82,0,0,0,97,0,0,4139.99
2022-08-09 01:00:00,29.2,82,0,0,0,79,0,0,4062.2
2022-08-09 02:00:00,28.5,85,0,0,0,100,0,0,3953.55
2022-08-09 03:00:00,28.8,83,0.4,0,0,100,0,0,3858.45
2022-08-09 04:00:00,29,78,0.1,0,0,100,0,0,3810.99
2022-08-09 05:00:00,28.6,79,0,0,0,100,0,0,3760.39
2022-08-09 06:00:00,28.5,82,0,0,11,100,0,0,3786.03
2022-08-09 07:00:00,29,81,0,0,86,100,0,0,3829.24
2022-08-09 08:00:00,29.9,78,0,0,215,100,0,0,3931.32
2022-08-09 09:00:00,31.3,75,0,0,402,100,0,0,4221.54
2022-08-09 10:00:00,32.5,73,0,0,537,100,0,0,4543.01
2022-08-09 11:00:00,33.3,70,0,0,636,100,0,0,4709.99
2022-08-09 12:00:00,34.1,69,0,0,734,100,0,0,4742.1
2022-08-09 13:00:00,34.2,69,0,0,585,100,0,0,4713.25
2022-08-09 14:00:00,34.1,69,0,0,443,100,0,0,4608.14
2022-08-09 15:00:00,34,69,0,0,380,100,0,0,4509.38
2022-08-09 16:00:00,32.2,72,0.1,0,310,100,0,0,4296.27
2022-08-09 17:00:00,29.7,82,0,0,112,100,0,0,4143.28
2022-08-09 18:00:00,28.7,88,0,0,97,100,0,0,4008.89
2022-08-09 19:00:00,28.3,91,0,0,23,100,0,0,4094.3
2022-08-09 20:00:00,27.9,92,0,0,0,100,0,0,4297.59
2022-08-09 21:00:00,28,92,0,0,0,100,0,0,4311.8
2022-08-09 22:00:00,27.9,93,0,0,0,99,0,0,4218.75
2022-08-09 23:00:00,27.7,95,0,0,0,100,0,0,4061.27
2022-08-10 00:00:00,27.6,95,0,0,0,100,0,0,3826.06
2022-08-10 01:00:00,27.5,96,0,0,0,92,0,0,3803.45
2022-08-10 02:00:00,27.3,97,0,0,0,100,0,0,3646.56
2022-08-10 03:00:00,27.2,96,0,0,0,100,0,0,3573.31
2022-08-10 04:00:00,27.1,96,0,0,0,61,0,0,3533.25
2022-08-10 05:00:00,27,97,0,0,0,51,0,0,3441.03
2022-08-10 06:00:00,27.2,96,0,0,13,40,0,0,3523.75
2022-08-10 07:00:00,28.4,91,0,0,120,87,0,0,3457.54
2022-08-10 08:00:00,29.1,84,0,0,237,91,0,0,3348.51
2022-08-10 09:00:00,29.6,83,0,0,286,100,0,0,3621.89
2022-08-10 10:00:00,30.3,80,0,0,381,73,0,0,3799.33
2022-08-10 11:00:00,31.2,78,0,0,536,25,0,0,3959.04
2022-08-10 12:00:00,31.3,78,0,0,554,97,0,0,3853.24
2022-08-10 13:00:00,31,78,0,0,524,100,0,0,3773.12
2022-08-10 14:00:00,30.5,79,0.6,0,629,99,0,0,3818.89
2022-08-10 15:00:00,30.9,77,0.1,0,518,100,0,0,3846.98
2022-08-10 16:00:00,31.2,76,0.1,0,442,100,0,0,3856.02
2022-08-10 17:00:00,30.3,79,0,0,265,100,0,0,3780.08
2022-08-10 18:00:00,29.2,85,0.1,0,73,100,0,0,3745.09
2022-08-10 19:00:00,28.3,87,0,0,19,100,0,0,3838.13
2022-08-10 20:00:00,27.1,89,0,0,0,100,0,0,3955.75
2022-08-10 21:00:00,26.8,91,0,0,0,100,0,0,3966.89
2022-08-10 22:00:00,26.4,94,0,0,0,95,0,0,3846.91
2022-08-10 23:00:00,26.1,95,0,0,0,96,0,0,3669.58
2022-08-11 00:00:00,26,96,0,0,0,100,0,0,3545.49
2022-08-11 01:00:00,25.6,98,0,0,0,100,0,0,3449.65
2022-08-11 02:00:00,25.6,98,0,0,0,100,0,0,3371.67
2022-08-11 03:00:00,26,97,0,0,0,100,0,0,3323.91
2022-08-11 04:00:00,26,96,0,0,0,100,0,0,3290.93
2022-08-11 05:00:00,25.8,97,0,0,0,100,0,0,3226.04
2022-08-11 06:00:00,25.8,98,0,0,12,100,0,0,3367.65
2022-08-11 07:00:00,27.4,95,0,0,108,100,0,0,3476.83
2022-08-11 08:00:00,28.7,92,0,0,253,100,0,0,3496.28
2022-08-11 09:00:00,30.1,88,0,0,421,81,0,0,3725.23
2022-08-11 10:00:00,31.5,82,0,0,627,37,0,0,3945.06
2022-08-11 11:00:00,32.4,77,0,0,719,100,0,0,4248.65
2022-08-11 12:00:00,33.1,73,0,0,769,100,0,0,4296.36
2022-08-11 13:00:00,33.8,69,0,0,823,100,0,0,4362.08
2022-08-11 14:00:00,34.1,66,0,0,736,71,0,0,4158.07
2022-08-11 15:00:00,34.2,65,0,0,654,68,0,0,4141.88
2022-08-11 16:00:00,32.7,71,0,0,417,99,0,0,4139.33
2022-08-11 17:00:00,32.4,74,0,0,211,97,0,0,3991.95
2022-08-11 18:00:00,31.6,80,0,0,98,85,0,0,3983.58
2022-08-11 19:00:00,30.1,87,0,0,24,42,0,0,4114.79
2022-08-11 20:00:00,28.7,93,0,0,0,98,0,0,4188.46
2022-08-11 21:00:00,28.5,94,0,0,0,2,0,0,4225.67
2022-08-11 22:00:00,28.2,95,0,0,0,3,0,0,4083.15
2022-08-11 23:00:00,27.8,95,0,0,0,95,0,0,3909.22
2022-08-12 00:00:00,27.5,97,0,0,0,47,0,0,3813.15
2022-08-12 01:00:00,27.5,97,0,0,0,96,0,0,3699.71
2022-08-12 02:00:00,27.5,98,0,0,0,83,0,0,3608.78
2022-08-12 03:00:00,27.2,98,0,0,0,2,0,0,3503.39
2022-08-12 04:00:00,26.7,99,0,0,0,2,0,0,3453.74
2022-08-12 05:00:00,26.4,99,0,0,0,9,0,0,3405.61
2022-08-12 06:00:00,27.4,96,0,0,13,25,0,0,3478.34
2022-08-12 07:00:00,28.8,92,0,0,114,41,0,0,3578.96
2022-08-12 08:00:00,31,86,0,0,291,89,0,0,3594.82
2022-08-12 09:00:00,32.2,80,0,0,407,96,0,0,3957.52
2022-08-12 10:00:00,33.5,74,0,0,618,100,0,0,4148.59
2022-08-12 11:00:00,34.4,67,0,0,663,100,0,0,4442.3
2022-08-12 12:00:00,34.5,59,0,0,637,100,0,0,4542.28
2022-08-12 13:00:00,34.9,58,0,0,662,100,0,0,4453.89
2022-08-12 14:00:00,35.2,57,0,0,654,100,0,0,4338.48
2022-08-12 15:00:00,35.3,57,0,0,645,97,0,0,4303.37
2022-08-12 16:00:00,34.9,62,0,0,498,94,0,0,4327.04
2022-08-12 17:00:00,34.4,68,0,0,342,23,0,0,4256.83
2022-08-12 18:00:00,33.8,72,0,0,162,8,0,0,4261.27
2022-08-12 19:00:00,31.3,81,0,0,30,8,0,0,4292.14
2022-08-12 20:00:00,30.1,81,0,0,0,9,0,0,4483.12
2022-08-12 21:00:00,29.6,81,0,0,0,25,0,0,4496.53
2022-08-12 22:00:00,29.3,81,0,0,0,21,0,0,4413.82
2022-08-12 23:00:00,29,83,0,0,0,22,0,0,4202.34
2022-08-13 00:00:00,28.7,86,0,0,0,98,1,0,4056.6
2022-08-13 01:00:00,28.6,86,0,0,0,100,1,0,3951.35
2022-08-13 02:00:00,28.4,85,0,0,0,99,1,0,3790.37
2022-08-13 03:00:00,28.4,81,0,0,0,96,1,0,3715.82
2022-08-13 04:00:00,28.1,80,0,0,0,100,1,0,3640.93
2022-08-13 05:00:00,27.6,82,0,0,0,100,1,0,3598.32
2022-08-13 06:00:00,27.9,84,0,0,12,100,1,0,3644.93
2022-08-13 07:00:00,29.3,84,0,0,116,100,1,0,3662.98
2022-08-13 08:00:00,30.3,84,0,0,283,100,1,0,3697.38
2022-08-13 09:00:00,31.9,79,0,0,394,100,1,0,4009.17
2022-08-13 10:00:00,33.3,74,0,0,567,100,1,0,4272.9
2022-08-13 11:00:00,34.2,71,0,0,609,100,1,0,4597.6
2022-08-13 12:00:00,34.7,65,0,0,616,99,1,0,4503.93
2022-08-13 13:00:00,35.3,61,0,0,797,100,1,0,4590.14
2022-08-13 14:00:00,35,62,0,0,567,100,1,0,4487.1
2022-08-13 15:00:00,34.6,68,0,0,370,100,1,0,4462.43
2022-08-13 16:00:00,34.5,69,0,0,378,100,1,0,4466.8
2022-08-13 17:00:00,34.3,71,0,0,342,99,1,0,4384.71
2022-08-13 18:00:00,33,80,0,0,159,72,1,0,4322.83
2022-08-13 19:00:00,30.8,87,0,0,27,99,1,0,4450.36
2022-08-13 20:00:00,30.6,84,0,0,0,77,1,0,4545.85
2022-08-13 21:00:00,29.9,86,0,0,0,100,1,0,4582.79
2022-08-13 22:00:00,29.4,86,0,0,0,100,1,0,4470.5
2022-08-13 23:00:00,29.5,83,0,0,0,100,1,0,4324.61
2022-08-14 00:00:00,28.7,86,0,0,0,89,1,0,4167.41
2022-08-14 01:00:00,28.1,88,0,0,0,67,1,0,4043.59
2022-08-14 02:00:00,27.4,91,0,0,0,82,1,0,3946.85
2022-08-14 03:00:00,27.4,89,0,0,0,100,1,0,3832.93
2022-08-14 04:00:00,27.2,90,0,0,0,99,1,0,3773.77
2022-08-14 05:00:00,27.1,90,0,0,0,76,1,0,3694.98
2022-08-14 06:00:00,27.8,87,0,0,12,100,1,0,3729.76
2022-08-14 07:00:00,29,84,0,0,99,100,1,0,3857.01
2022-08-14 08:00:00,30.6,80,0,0,264,100,1,0,3873.93
2022-08-14 09:00:00,32.1,78,0,0,433,100,1,0,4178.09
2022-08-14 10:00:00,33.6,72,0,0,607,100,1,0,4405.1
2022-08-14 11:00:00,34.3,67,0,0,621,100,1,0,4692.66
2022-08-14 12:00:00,34.9,65,0,0,723,88,1,0,4698.44
2022-08-14 13:00:00,35.6,62,0,0,831,91,1,0,4632.24
2022-08-14 14:00:00,36,58,0,0,763,88,1,0,4555.8
2022-08-14 15:00:00,35.7,60,0,0,605,32,1,0,4511.07
2022-08-14 16:00:00,35.4,63,0,0,531,48,1,0,4499.42
2022-08-14 17:00:00,34.5,68,0,0,349,74,1,0,4473.42
2022-08-14 18:00:00,33.1,73,0,0,167,69,1,0,4339.31
2022-08-14 19:00:00,31.9,73,0,0,28,48,1,0,4461.32
2022-08-14 20:00:00,30.9,75,0,0,0,100,1,0,4606.55
2022-08-14 21:00:00,30.4,77,0,0,0,100,1,0,4639.22
2022-08-14 22:00:00,30,78,0,0,0,100,1,0,4624.2
2022-08-14 23:00:00,29.8,77,0,0,0,100,1,0,4379.58
2022-08-15 00:00:00,29.7,75,0,0,0,100,0,0,4235.34
2022-08-15 01:00:00,29.5,76,0,0,0,100,0,0,4124.48
2022-08-15 02:00:00,29.7,77,0,0,0,87,0,0,4033.93
2022-08-15 03:00:00,29.7,77,0,0,0,100,0,0,3867.1
2022-08-15 04:00:00,29.8,75,0,0,0,100,0,0,3785.14
2022-08-15 05:00:00,29.6,73,0,0,0,100,0,0,3716.78
2022-08-15 06:00:00,29.1,76,0,0,8,100,0,0,3707.99
2022-08-15 07:00:00,29.5,77,0,0,116,100,0,0,3732.26
2022-08-15 08:00:00,30.8,77,0,0,292,100,0,0,3710.17
2022-08-15 09:00:00,32.2,73,0,0,461,100,0,0,3952.38
2022-08-15 10:00:00,33.3,68,0,0,621,99,0,0,4261.28
2022-08-15 11:00:00,34.1,65,0,0,769,94,0,0,4547.97
2022-08-15 12:00:00,34.7,61,0,0,850,91,0,0,4547.26
2022-08-15 13:00:00,35,60,0,0,856,78,0,0,4604.67
2022-08-15 14:00:00,35.2,61,0,0,802,62,0,0,4417.11
2022-08-15 15:00:00,35.2,60,0,0,691,100,0,0,4341.31
2022-08-15 16:00:00,34.4,67,0,0,382,100,0,0,4321.5
2022-08-15 17:00:00,33.8,72,0,0,230,100,0,0,4236.85
2022-08-15 18:00:00,32.3,80,0,0,102,100,0,0,4177.67
2022-08-15 19:00:00,30.9,81,0,0,11,100,0,0,4272.38
2022-08-15 20:00:00,27.4,91,2.9,0,0,100,0,0,4275.21
2022-08-15 21:00:00,27.5,92,9.2,0,0,100,0,0,4095.39
2022-08-15 22:00:00,27.4,93,1.3,0,0,86,0,0,4001.71
2022-08-15 23:00:00,26.9,95,0.1,0,0,50,0,0,3905.1
2022-08-16 00:00:00,26.6,98,0,0,0,32,0,0,3861.39
2022-08-16 01:00:00,26.4,99,0,0,0,52,0,0,3752.56
2022-08-16 02:00:00,26.3,99,0,0,0,35,0,0,3567.5
